,account.username,shopid,mtime,country,rating_normal,rating_bad,rating_good,description,rating_star,item_count,follower_count,response_rate,shop_location
0,pulierde.vn,126589972,1632549053,VN,230,146,4903,"✨Welcome to my shop!!!✨
✨All Products Ready Stock✨
🔥UP TO 60% Discount
🔥Please follow my shop，We have discount voucher for follower. 
🔥If you have any questions,Please feel free to contact me at chat.I provide excellent after sales service. 
🔥We also able to communicate ：ENGLISH&中文.",4.718959,103,7684,74,Quốc Tế
0,pureit_official_store,235597302,1632540683,VN,13,13,557,,4.812069,23,78181,92,TP. Hồ Chí Minh
0,realme_official_storevn,130961937,1632495291,VN,53,29,2741,,4.88133,55,93315,99,TP. Hồ Chí Minh
0,remaxos,95999898,1632547775,VN,119,61,6332,Phân phối hàng Remax chính hãng toàn quốc !,4.869498,303,10493,99,TP. Hồ Chí Minh
0,robot_official_store,218993976,1632548849,VN,636,289,42519,"Robot là thương hiệu phụ kiện di động, công nghệ tại Indonesia với sự tin cậy của người tiêu dùng. Thương hiệu Robot bao gồm nhiều thiết bị phụ kiện điện thoại, laptop như: pin sạc dự phòng, cốc sạc, dây sạc, tai nghe, gậy chụp hình, chuột có dây, chuột không dây. Với sự cải tiến công nghệ trong lĩnh vực phụ kiện điện thoại, Robot mong rằng sẽ mang đến cho người dùng những thiết bị phụ kiện hiện đại, tối ưu hóa được lợi ích, chi phí của người dùng.",4.906099,95,67412,100,TP. Hồ Chí Minh
0,vietnamrobovac.vn,390468259,1632492929,VN,1,0,99,"- Robovac Vietnam là nhà nhập khẩu phân phối các sản phẩm CHÍNH HÃNG robot hút bụi - lau nhà - lau kính ECOVACS, cân điện tử thông minh PICOOC,nồi chiên không dầu Westinghouse.
- CAM KẾT HÀNG CHÍNH HÃNG, TIÊU CHUẨN CHÂU ÂU ( CE ), BẢN QUỐC TẾ.
- BẢO HÀNH CHÍNH HÃNG, ĐỔI TRẢ TRONG VÒNG 7 NGÀY
- TTBH HCM: Tòa nhà CBD 125 Đồng Văn Cống, P.Thạnh Mỹ Lợi, Q.2, HCM.
- TTBH tại Hà Nội: Số 16 Trần Quốc Vượng, Dịch Vọng Hậu, Cầu Giấy, HN
- CSKH: 0394505599 ( Phong Nhã )
- xin chân thành cảm ơn quý khách!
",4.96,59,16060,97,Hà Nội
0,samsung_official_store,65589552,1632548187,VN,613,428,37199,"Gian Hàng chính thức của SAMSUNG VIỆT NAM tại SHOPEE.
Hotline:
- Sản phẩm di động: 1800-588-855
- Sản phẩm khác: 1800-588-889",4.88508,360,277322,99,TP. Hồ Chí Minh
0,saramonic_flagship_store,341975170,1631688517,VN,0,0,6,"
Saramonic là nhà cung cấp nổi tiếng về thiết bị âm thanh cao cấp như micro thu âm không dây, máy ghi âm di động.. Các dòng thiết bị thiết kế nhỏ gọn, chất lượng cao cấp, dễ dàng kết nối với điện thoại thông minh, máy ảnh, máy quay phim DSLR và máy ghi âm cầm tay, laptop, đồng thời tạo ra âm thanh hay, ấn tượng và lọc bớt tiếng ồn.

Saramonic được chọn bởi nhiều Youtuber, Creator, Producer, Vlogger...
Sản phẩm được phân phối chính hãng bởi Saramonic Việt Nam, bảo hành 12 tháng - 1 đổi 1.",5,13,845,37,TP. Hồ Chí Minh
0,sharp_official_store,267127101,1632536908,VN,32,22,2264,,4.90917,77,97891,98,TP. Hồ Chí Minh
0,tienmai8791,43492472,1632363534,VN,0,0,0,"🌞 Chuyên cung cấp các thiết bị điện thông minh, điện năng lượng mặt trời, tủ điện, pin, acquy, đèn năng lượng mặt trời chính hãng Jindian...
🌞 Shop có bảo hành, bộ phận kỹ thuật hỗ trợ nhiệt tình qua zalo nếu khách cần hỗ trợ về lắp đặt, kỹ thuật
🌞 LESMART đồng hành cùng quý khách hàng 
Hotline: 0819924333",,10,15,57,Thanh Hóa
0,sidotech,268182642,1632548547,VN,221,101,11029,,4.877102,71,15102,92,Hà Nội
0,skullcandy.official,45659805,1632492672,VN,9,3,419,"SKULLCANDY là Thương hiệu đến từ Mỹ rất khác biệt về chất âm và thiết kế. Skullcandy mang đến cho khách hàng trãi nghiệm sản phẩm với chất lượng hàng chính hãng 100%. Sự cảm nhận chất âm sống động và tuyệt vời, cùng với thiết kế ấn tượng cùng màu sắc trẻ trung và phong cách rất cá tính. 

Dòng sản phẩm rất đa dạng, phù hợp rất nhiều nhu cầu giải trí, học tập, tập gym, business, conference, chạy bộ và giá cả hợp người dùng

Sản phẩm được phân phối chính hãng, bảo hành 12 tháng - 1 đổi 1.",4.881395,46,8056,71,TP. Hồ Chí Minh
0,smartlink19,331141944,1632495514,VN,41,18,1737,"Smart-link Việt Nam là nhà phân phối các sản phẩm công nghệ chất lượng cao, tập trung vào các thiết bị phục vụ cuộc sống thông minh smarthome và cung cấp các thiết bị IoT.

Smart-link Việt Nam hiện đang phân phối các sản phẩm công nghệ đến từ các hãng sản xuất thiết bị nổi tiếng thế giới như inFace, Bear, Haylou, Lockin, QCY, Aquara... Với sứ mệnh mang đến những sản phẩm công nghệ chất lượng cao để chăm sóc gia đình và sức khỏe cá nhân, chúng tôi luôn cố gắng mang những sản phẩm thiết thực, phục",4.854423,65,11375,80,TP. Hồ Chí Minh
0,sony_official_store,92564297,1632500731,VN,337,171,13106,,4.838127,159,57262,99,TP. Hồ Chí Minh
0,vgogo,72316784,1632493299,VN,292,148,12648,"Vgogo - Nhà phân phối độc quyền, chính thức của Aukey, Belkin, Defunc, Popsockets, Promate, Soul, X-mini, Oaxis tại Việt Nam
Website: https://vgogo.vn/
Địa chỉ: B1-02 chung cư Hoàng Anh Thanh Bình, đường D4, p Tân Hưng, Q.7, TP.HCM
Điện thoại liên hệ: 0972 921 682
Email: info@urbancity.vn",4.850267,339,13440,87,TP. Hồ Chí Minh
0,soul_officialstore,63518518,1632384894,VN,68,27,1671,,4.757817,17,2247,90,TP. Hồ Chí Minh
0,soundmax_official_store,95701859,1632414697,VN,14,10,752,,4.850843,77,5290,81,TP. Hồ Chí Minh
0,soundpeatsaudio.vn,236911950,1632475824,VN,11,6,339,"This is Soundpeats Official Flagship Store on Shopee !
Established in 2013, SoundPEATS has been in this line as a professional design and production company engaged in acoustic products. Bluetooth headphones, wired headphones and Bluetooth speakers are our main products. Our brand SoundPEATS has been expanding at a great speed. To build up a good brand reputation and make our business go longer and further, product quality and customer satisfaction is always our priority. ",4.79661,19,2003,87,Quốc Tế
0,soundpeats_official_store,313873802,1632544564,VN,62,18,3054,"SOUNDPEATS OFFICIAL STORE - Cửa hàng phân phối tai nghe độc quyền tại Việt Nam
_____________
🌈 Follow shop để nhận được Voucher và thông tin hấp dẫn
💯 Soundpeats Bảo hành 12 tháng, lỗi 1 đổi 1  - chăm sóc nhiệt tình, tận tâm, chu đáo
🔷 Website: https://soundpeatsvietnam.com/
🔷 Fanpage: https://www.facebook.com/soundpeatsVN
💒 Địa chỉ shop: Quận 2 -  TP. Hồ Chí Minh
🚢 Hotline: 0931.8787.99",4.882088,26,80024,78,TP. Hồ Chí Minh
0,shengsenko.vn,99587066,1632543696,VN,649,348,16388,"🚚💰Miễn phí vận chuyển cho đơn từ 50K và HOÀN XU 15% CHO ĐƠN TỪ 0Đ
🚚Tặng bạn 9 mã freeship vào ngày 11/11 cho đơn từ 50K. Ngoài ra bạn có thể săn thêm 5 mã freeship cho đơn từ 0đ (số lượng có hạn) trên trang chương trình ""Khung giờ săn sale"" vào những khung giờ 0h, 9h, 12h, 15h, 18h, 21h.
🎁Ngoài ra, bạn có thể tận hưởng ưu đãi hoàn xu 15% khi mua sản phẩm của shop vào ngày 11/11 áp dụng với mọi giá trị đơn hàng. Nhanh tay truy cập vào trang chương trình ""Hoàn Xu Đơn Bất Kỳ"" để lấy mã nhé, số ",4.781214,57,5956,48,Quốc Tế
0,sunhouseshop.online,18183995,1632548910,VN,1377,723,52412,"Chào mừng quý khách đến với cửa hàng chính hãng của tập đoàn Sunhouse. Hiện tại do tình hình dịch bệnh diễn biến phức tạp nên việc giao hàng có thể chậm trễ hoặc gặp sự cố, quý khách hãy bình tĩnh theo dõi tin tức cập nhật từ Shopee - việc giao hàng tại HN và các tỉnh lân cận vẫn diễn ra bình thường nhé ạ!",4.848185,607,82426,86,Hà Nội
0,suntekvietnam,11824260,1632398454,VN,708,453,8890,"Công ty TNHH SUNTEK VIỆT NAM được thành lập 5/2007. SUNTEK là đơn vị sản xuất và phân phối thiết bị năng lượng mặt trời, điện tử, âm thanh, đồ gia dụng thương hiệu SUNTEK tại thị trường Việt Nam. Với bề dày trên 10 năm hoạt động. Với đội ngũ kỹ sư, chuyên viên kinh tế và phân tích thị trường được đào tạo chuyên sâu. Chúng tôi cam kết mang lại những sản phẩm tốt nhất với chi phí vừa phải và dịch vụ hậu mãi sau bán hàng đáng tin cậy nhất.
Web site: www.suntek.com.vn
",4.559446,410,14009,49,Hà Nội
0,tcl_official_store,96527712,1631710770,VN,41,23,1865,,4.84873,37,11155,99,TP. Hồ Chí Minh
0,tefal_vn_official,254657873,1632549098,VN,537,293,21162,,4.852325,175,133270,100,TP. Hồ Chí Minh
0,tronsmart_flagship_store,139261909,1632546571,VN,46,19,1751,"TRONSMART Việt Nam - Gian hàng phân phối chính hãng kính chào Quý khách !
Sau nhiều năm phát triển, Tronsmart có 4 dòng sản phẩm chính gồm Âm thanh, Nguồn, Phụ kiện chơi game và Cáp & Hub. Tất cả đều được trang bị công nghệ mới nhất và hiệu suất vượt trội để nâng cao trải nghiệm người dùng.
Anh,chị cần sự trợ giúp xin liên hệ (Từ 8h đến 17h30)
CSKH: 0912334833
Kỹ thuật: 0856334833 (nghỉ chủ nhật)
Hotline HN: 0888334833
Sản phẩm được bảo hành 1 năm 1 đổi 1
Xin chân thành cảm ơn các anh chị !",4.854283,28,70576,87,TP. Hồ Chí Minh
0,ugreen_flagship_store,130938115,1632544966,VN,196,101,21696,"UGREEN Việt Nam - Gian hàng phân phối chính hãng kính chào Quý khách !
Các sản phẩm của UGREEN chủ yếu sản xuất các thiết bị và phụ kiện điện tử, các thiết bị sạc, phụ kiện điện thoại di động và máy tính, phụ kiện gia đình và ô tô đặc biệt là cáp Lightning và thiết bị âm thanh.
Anh,chị cần sự trợ giúp xin liên hệ (Từ 8h đến 17h30)
CSKH: 0912334833
Kỹ thuật: 0856334833 (nghỉ chủ nhật)
Hotline HN: 0888334833
Sản phẩm được bảo hành 2 năm 1 đổi 1
Xin chân thành cảm ơn các anh chị !",4.938981,711,96146,85,Hà Nội
0,ugreenshop,19417109,1632548093,VN,148,68,14267,"UGREEN Việt Nam - Gian hàng phân phối chính hãng kính chào Quý khách !
Các sản phẩm của UGREEN chủ yếu sản xuất các thiết bị và phụ kiện điện tử tiêu dùng, các thiết bị sạc, phụ kiện điện thoại di động và máy tính, phụ kiện gia đình và ô tô đặc biệt là cáp Lightning và thiết bị âm thanh.
Anh,chị cần sự trợ giúp xin liên hệ (Từ 8h đến 17h30)
CSKH: 0912334833
Kỹ thuật: 0856334833 (nghỉ chủ nhật)
Hotline HN: 0888334833
Sản phẩm được bảo hành 2 năm 1 đổi 1
Xin chân thành cảm ơn các anh chị !",4.930497,495,77914,87,Hà Nội
0,ukoeo.official,472645796,1632355431,VN,1,0,5,"Các sản phẩm Ukoeo được Duc Phu Electronic phân phối và bảo hành tại Việt Nam.
Chúng tôi cung cấp các loại lò nướng chuyên dụng có dung tích từ 32L lên tới trên 100L.
Máy trộn bột và máy làm sữa hạt.
Quý khách sẽ nhận được dịch vụ bảo hành chính hãng tại Hà Nội và TPHCM",4.666667,10,117,90,Hà Nội
0,utelite.vn,292075404,1632544722,VN,8,16,201,"Kính gửi khách hàng, chào mừng đến với cửa hàng của chúng tôi!
Hàng hóa khởi hành từ Trung Quốc trong vòng 48 giờ.
📣📣 Theo dõi cửa hàng để nhận thêm tin tức cửa hàng.
📣📣Các vấn đề sau bán hàng: Nếu hàng nhận được ít, hàng nhận không đúng, sản phẩm bị lỗi, hậu cần chậm, ... vui lòng liên hệ với bộ phận chăm sóc khách hàng càng sớm càng tốt. Xin đừng vội đăng những bình luận tiêu cực. Chúng tôi sẽ cố gắng hết sức để giúp bạn giải quyết vấn đề.",4.573991,81,1359,76,Quốc Tế
0,vglobal.vn,171635808,1632548398,VN,208,193,3769,"Áp ngay mã ELCB1010 vào ngày 10/10 giảm ngay 20% cho đơn tối thiểu 70K tại shop nhé. (giảm tối da 30K)! Áp dụng cho tất cả sản phẩm thuộc ngành hàng Điện Thoại & Phụ Kiện, Thiết Bị Điện Tử, Máy tính & Laptop, Máy ảnh - Máy quay phim và Thiết Bị Điện Gia Dụng.

Kiểm tra giỏ hàng của bạn vào ngày 10 tháng 10 nhanh lên nhé~ số lượng voucher có hạn và chỉ được sử dụng trong 24 giờ!",4.634975,77,4354,78,Quốc Tế
0,vgogo,72316784,1632493299,VN,292,148,12648,"Vgogo - Nhà phân phối độc quyền, chính thức của Aukey, Belkin, Defunc, Popsockets, Promate, Soul, X-mini, Oaxis tại Việt Nam
Website: https://vgogo.vn/
Địa chỉ: B1-02 chung cư Hoàng Anh Thanh Bình, đường D4, p Tân Hưng, Q.7, TP.HCM
Điện thoại liên hệ: 0972 921 682
Email: info@urbancity.vn",4.850267,339,13440,87,TP. Hồ Chí Minh
0,vtglobal.vn,159527404,1632549356,VN,1521,1009,35812,"Chào mừng bạn đến với cửa hàng vtglobal,
Công ty Vitog của chúng tôi bán các sản phẩm tuyệt vời trên toàn thế giới
Chúng tôi cố gắng hết sức để cung cấp sự sống sót tốt nhất, vận chuyển và sản phẩm.
Tất cả hàng hóa trong cửa hàng của chúng tôi có thể vận chuyển trong 1-2 ngày.
Chúng tôi cập nhật các sản phẩm mới bán chạy mỗi tuần.
Nếu bạn thích chúng tôi, bạn có thể theo chúng tôi.
Bất kỳ câu hỏi xin vui lòng liên hệ với chúng tôi một cách tự do.",4.751506,210,18504,75,Quốc Tế
0,vivanofficial_store,211058136,1632548597,VN,176,76,14703,"Vivan là thương hiệu phụ kiện di động Top Brand nhiều năm liền tại Indonesia với sự tin cậy của người tiêu dùng. Thương hiệu Vivan bao gồm nhiều thiết bị phụ kiện điện thoại như: pin sạc dự phòng, cốc sạc, dây sạc, tai nghe, gậy chụp hình,... Với sự cải tiến công nghệ trong lĩnh vực phụ kiện điện thoại, Vivan mong rằng sẽ mang đến cho người dùng những thiết bị phụ kiện hiện đại, tối ưu hóa được lợi ích của người dùng trong tất cả các sản phẩm của Vivan.",4.92233,58,25829,99,TP. Hồ Chí Minh
0,vgogo,72316784,1632493299,VN,292,148,12648,"Vgogo - Nhà phân phối độc quyền, chính thức của Aukey, Belkin, Defunc, Popsockets, Promate, Soul, X-mini, Oaxis tại Việt Nam
Website: https://vgogo.vn/
Địa chỉ: B1-02 chung cư Hoàng Anh Thanh Bình, đường D4, p Tân Hưng, Q.7, TP.HCM
Điện thoại liên hệ: 0972 921 682
Email: info@urbancity.vn",4.850267,339,13440,87,TP. Hồ Chí Minh
0,xiaomi_authorized_store,53452181,1632548360,VN,789,541,34478,"Xiaomi Official Store chuyên cung cấp các sản phẩm chính hãng Xiaomi với mức giá và dịch vụ tốt nhất. Đến với Xiaomi Official Store bạn sẽ được mua sắm rất nhiều sản phẩm chính hãng Xiaomi như tai nghe, loa bluetooth, điện thoại, sạc, camera.v.v..
- Đảm bảo chính hãng 100%
- Giá cả cạnh tranh
- Giao hàng nhanh chóng
Ngày hội mua sắm Xiaomi diễn ra từ 25/10 đến 11/11 cùng nhiều sản phẩm chính hãng hấp dẫn.",4.833429,99,78990,99,TP. Hồ Chí Minh
0,yoice_official,456410102,1632541718,VN,6,1,214,,4.885845,17,7332,92,Hà Nội
0,zagg_flagship_store,164018338,1632548124,VN,63,21,3729,Sản phẩm chính hãng,4.908439,149,146809,99,Hà Nội
0,zeblaze_official.vn,392462971,1632548261,VN,17,8,473,"Zeblaze Official Shop is an official Zeblaze account on the Shopee Platform.
Operating hours: 09:30--18:00 Monday to Friday

Innovation with purpose.
Our technology has never just been about building trackers. It’s about you—and finding better ways to help you live a healthier, more active life. So when we say we’re dedicated to creating smarter sensors, fashionable form factors, efficient electronics, intuitive interactions and engaging social features, it’s because we’re dedicated to you.",4.809816,16,2269,48,Quốc Tế
0,zkmagic.vn,280473744,1632238963,VN,9,8,105,"Welcome To Zkmagic! 
We are factory which specially produce Mxq pro and Mini Q1, only we can provide best price and quality. Please contact us if you need bulk order, we will provide best price for you.
What I Am Aiming At? 
✔Faster Delivery(2 Day Shipped Out,About 3-5 Days Arrived You!) 
✔Lower Price & Premium Quality (Lots Of Coupons & Big Discount Is In Progress!) 
✔Better Protection 
→ Full Or Partial Refund , If The Item Is Not As Described!
Wish You Have A Nice Shopping~~",4.452174,20,128,39,Quốc Tế
